timestamp,open,high,low,close,volume,datetime,smc_fvg,smc_fvg_top,smc_fvg_bottom,smc_fvg_mitigated_index,smc_swing_hl,smc_swing_level,smc_bos,smc_choch,smc_bos_level,smc_bos_broken_index,smc_ob,smc_ob_top,smc_ob_bottom,smc_ob_volume,smc_ob_mitigated_index,smc_ob_pct,smc_liquidity,smc_liq_level,smc_liq_end_index,smc_liq_swept_index,atrbot_trail1,atrbot_trail2,atrbot_trend,atrbot_buy,atrbot_sell,atrbot_atr,vsr_upper,vsr_lower,vsr_signal,vsr_spike
1760621400000,1184.75,1190.78,1182.99,1188.53,20198.71,2025-10-16 13:30:00,,,,,1.0,1190.78,,,,,,,,,,,,,,,1188.53,1172.95,1,False,False,7.79,,,0.0,False
1760622300000,1188.54,1189.32,1180.1,1180.94,20461.39,2025-10-16 13:45:00,-1.0,1182.99,1181.43,4.0,,,,,,,,,,,,,,,,,1187.84,1172.95,1,False,False,7.8921,,,0.0,False
1760623200000,1180.94,1181.43,1172.0,1172.0,24021.22,2025-10-16 14:00:00,-1.0,1180.1,1174.32,4.0,,,,,,,,,,,,,,,,,1186.4,1172.95,1,False,False,8.002,1181.43,1172.0,26.756,True
1760624100000,1172.0,1174.32,1163.04,1170.19,46103.36,2025-10-16 14:15:00,,,,,,,,,,,,,,,,,,,,,1184.9264,1172.95,1,False,False,8.2361,1181.43,1163.04,11.6177,True
1760625000000,1170.18,1184.0,1169.73,1182.32,29657.72,2025-10-16 14:30:00,,,,,,,,,,,,,,,,,,,,,1184.8781,1172.95,1,False,False,8.6671,1181.43,1163.04,0.9453,False
1760625900000,1182.33,1183.41,1171.24,1172.67,20083.06,2025-10-16 14:45:00,,,,,,,,,,,,,,,,,,,,,1184.4393,1172.95,1,False,False,8.9173,1181.43,1163.04,0.765,False
1760626800000,1172.68,1175.2,1168.21,1173.47,15573.05,2025-10-16 15:00:00,,,,,,,,,,,,,,,,,,,,,1184.0723,1172.95,1,False,False,8.7797,1181.43,1163.04,0.5301,False
1760627700000,1173.47,1174.73,1163.77,1165.26,19278.54,2025-10-16 15:15:00,-1.0,1168.21,1165.93,1048.0,,,,,,,,,,,,,,,,,1183.2623,1172.95,1,False,False,8.9354,1181.43,1163.04,0.5866,False
1760628600000,1165.26,1165.93,1155.34,1156.47,46225.96,2025-10-16 15:30:00,-1.0,1163.77,1157.0,13.0,,,,,,,,,,,,,,,,,1181.9141,1172.95,1,False,False,9.0536,1181.43,1163.04,3.6245,False
1760629500000,1156.48,1157.0,1131.4,1134.97,118257.26,2025-10-16 15:45:00,-1.0,1155.34,1142.5,11.0,,,,,,,,,,,,,,,,,1179.0361,1172.95,1,False,False,10.2355,1181.43,1163.04,2.7974,False
1760630400000,1134.97,1142.5,1121.82,1137.81,119102.19,2025-10-16 16:00:00,,,,,,,,,,,,,,,,,,,,,1176.7252,1172.95,1,False,False,10.9815,1181.43,1163.04,0.0107,False
1760631300000,1137.81,1143.1,1129.36,1137.55,75780.88,2025-10-16 16:15:00,,,,,,,,,,,,,,,,,,,,,1174.525,1172.95,1,False,False,11.1785,1181.43,1163.04,0.546,False
1760632200000,1137.55,1144.68,1130.76,1140.5,35782.68,2025-10-16 16:30:00,,,,,,,,,,,,,,,,,,,,,1172.7868,1195.5355,-1,False,True,11.3744,1181.43,1163.04,0.7609,False
